SurgeCon Assessment  Date / Time,Year-Month,Site Name,SurgeCon Level,SurgeCon Score,SurgeCon Scale,Modified By
2022-08-17 14:20:11,2022-August,Dr. G. B. Cross Memorial Hospital,5,41,0.405246139,gbc.emerge
2022-08-17 16:47:28,2022-August,Dr. G. B. Cross Memorial Hospital,4,26,0.258076936,gbc.emerge
2022-08-17 20:33:28,2022-August,Dr. G. B. Cross Memorial Hospital,3,25,0.251976937,gbc.emerge
2022-08-17 20:33:59,2022-August,Dr. G. B. Cross Memorial Hospital,4,29,0.286976933,gbc.emerge
2022-08-18 05:40:47,2022-August,Dr. G. B. Cross Memorial Hospital,2,12,0.121861547,gbc.emerge
2022-08-18 08:10:36,2022-August,Dr. G. B. Cross Memorial Hospital,2,16,0.163861543,gbc.emerge
2022-08-18 11:01:06,2022-August,Dr. G. B. Cross Memorial Hospital,3,23,0.229861543,gbc.emerge
2022-08-18 23:36:40,2022-August,Dr. G. B. Cross Memorial Hospital,3,23,0.228976935,gbc.emerge
2022-08-19 03:28:24,2022-August,Dr. G. B. Cross Memorial Hospital,3,20,0.199515387,gbc.emerge
2022-08-19 23:57:06,2022-August,Dr. G. B. Cross Memorial Hospital,3,21,0.207676932,gbc.emerge
2022-08-20 08:46:15,2022-August,Dr. G. B. Cross Memorial Hospital,2,12,0.12492308,gbc.emerge
2022-08-20 11:52:19,2022-August,Dr. G. B. Cross Memorial Hospital,3,19,0.186869234,gbc.emerge
2022-08-20 16:05:36,2022-August,Dr. G. B. Cross Memorial Hospital,4,33,0.328984648,gbc.emerge
2022-08-21 08:57:39,2022-August,Dr. G. B. Cross Memorial Hospital,5,34,0.340138465,gbc.emerge
2022-08-21 13:19:43,2022-August,Dr. G. B. Cross Memorial Hospital,4,28,0.282676935,gbc.emerge
2022-08-21 16:37:00,2022-August,Dr. G. B. Cross Memorial Hospital,5,48,0.477292299,gbc.emerge
2022-08-21 21:33:28,2022-August,Dr. G. B. Cross Memorial Hospital,5,37,0.368692309,gbc.emerge
2022-08-22 01:40:04,2022-August,Dr. G. B. Cross Memorial Hospital,4,29,0.28767693,gbc.emerge
2022-08-22 10:59:27,2022-August,Dr. G. B. Cross Memorial Hospital,5,40,0.396138459,gbc.emerge
2022-08-22 14:42:22,2022-August,Dr. G. B. Cross Memorial Hospital,5,38,0.384538502,gbc.emerge
2022-08-22 21:43:34,2022-August,Dr. G. B. Cross Memorial Hospital,5,35,0.352338493,gbc.emerge
2022-08-23 01:21:56,2022-August,Dr. G. B. Cross Memorial Hospital,4,33,0.326423079,gbc.emerge
2022-08-23 15:20:20,2022-August,Dr. G. B. Cross Memorial Hospital,5,43,0.428946197,gbc.emerge
2022-08-23 22:03:30,2022-August,Dr. G. B. Cross Memorial Hospital,5,36,0.363584638,gbc.emerge
2022-08-24 11:02:19,2022-August,Dr. G. B. Cross Memorial Hospital,4,30,0.301123083,gbc.emerge
2022-08-24 15:35:36,2022-August,Dr. G. B. Cross Memorial Hospital,5,34,0.341892332,gbc.emerge
2022-08-24 20:37:23,2022-August,Dr. G. B. Cross Memorial Hospital,3,23,0.229384616,gbc.emerge
2022-08-24 23:41:53,2022-August,Dr. G. B. Cross Memorial Hospital,5,39,0.389430761,gbc.emerge
2022-08-25 00:20:26,2022-August,Dr. G. B. Cross Memorial Hospital,5,42,0.424892306,gbc.emerge
2022-08-25 00:21:52,2022-August,Dr. G. B. Cross Memorial Hospital,5,46,0.459892303,gbc.emerge
2022-08-25 00:22:42,2022-August,Dr. G. B. Cross Memorial Hospital,5,49,0.489892304,gbc.emerge
2022-08-25 01:49:05,2022-August,Dr. G. B. Cross Memorial Hospital,5,41,0.406123072,gbc.emerge
2022-08-25 05:12:04,2022-August,Dr. G. B. Cross Memorial Hospital,5,40,0.403123081,gbc.emerge
2022-08-25 08:47:49,2022-August,Dr. G. B. Cross Memorial Hospital,5,36,0.355276912,gbc.emerge
2022-08-25 11:55:48,2022-August,Dr. G. B. Cross Memorial Hospital,5,34,0.336076915,gbc.emerge
2022-08-25 15:31:51,2022-August,Dr. G. B. Cross Memorial Hospital,3,20,0.199538454,gbc.emerge
2022-08-25 21:12:53,2022-August,Dr. G. B. Cross Memorial Hospital,4,29,0.285384625,gbc.emerge
2022-08-26 06:34:47,2022-August,Dr. G. B. Cross Memorial Hospital,3,20,0.196461543,gbc.emerge
2022-08-26 09:04:41,2022-August,Dr. G. B. Cross Memorial Hospital,3,21,0.211769238,gbc.emerge
2022-08-27 05:40:21,2022-August,Dr. G. B. Cross Memorial Hospital,2,15,0.152461544,gbc.emerge
2022-08-27 20:20:14,2022-August,Dr. G. B. Cross Memorial Hospital,5,35,0.352030784,gbc.emerge
2022-08-28 02:37:01,2022-August,Dr. G. B. Cross Memorial Hospital,5,38,0.378138423,gbc.emerge
2022-08-28 05:44:23,2022-August,Dr. G. B. Cross Memorial Hospital,3,25,0.245984614,gbc.emerge
2022-08-28 05:47:48,2022-August,Dr. G. B. Cross Memorial Hospital,5,34,0.335984617,gbc.emerge
2022-08-28 13:55:02,2022-August,Dr. G. B. Cross Memorial Hospital,3,19,0.186684608,gbc.emerge
2022-08-28 18:35:35,2022-August,Dr. G. B. Cross Memorial Hospital,2,13,0.133261532,gbc.emerge
2022-08-29 01:02:41,2022-August,Dr. G. B. Cross Memorial Hospital,2,16,0.160723075,gbc.emerge
2022-08-29 06:24:19,2022-August,Dr. G. B. Cross Memorial Hospital,2,10,0.097107686,gbc.emerge
2022-08-29 12:58:17,2022-August,Dr. G. B. Cross Memorial Hospital,3,21,0.205184609,gbc.emerge
2022-08-29 18:52:20,2022-August,Dr. G. B. Cross Memorial Hospital,2,13,0.128230765,gbc.emerge
2022-08-29 20:12:51,2022-August,Dr. G. B. Cross Memorial Hospital,3,19,0.193076909,gbc.emerge
2022-08-29 20:14:14,2022-August,Dr. G. B. Cross Memorial Hospital,3,20,0.203576922,gbc.emerge
2022-08-30 00:01:53,2022-August,Dr. G. B. Cross Memorial Hospital,2,14,0.14421539,gbc.emerge
2022-08-30 05:02:06,2022-August,Dr. G. B. Cross Memorial Hospital,2,12,0.122215383,gbc.emerge
2022-08-30 15:07:35,2022-August,Dr. G. B. Cross Memorial Hospital,2,16,0.161638454,gbc.emerge
2022-08-31 09:48:43,2022-August,Dr. G. B. Cross Memorial Hospital,2,12,0.118869238,gbc.emerge
2022-08-31 15:04:24,2022-August,Dr. G. B. Cross Memorial Hospital,2,16,0.155330777,gbc.emerge
2022-09-01 07:08:35,2022-September,Dr. G. B. Cross Memorial Hospital,2,13,0.129407689,gbc.emerge
2022-09-01 11:46:24,2022-September,Dr. G. B. Cross Memorial Hospital,4,30,0.297676921,gbc.emerge
2022-09-01 15:14:26,2022-September,Dr. G. B. Cross Memorial Hospital,2,16,0.16283077,gbc.emerge
2022-09-01 23:12:26,2022-September,Dr. G. B. Cross Memorial Hospital,5,39,0.387446135,gbc.emerge
2022-09-02 03:46:06,2022-September,Dr. G. B. Cross Memorial Hospital,5,35,0.34897694,gbc.emerge
2022-09-02 08:15:46,2022-September,Dr. G. B. Cross Memorial Hospital,4,29,0.292676926,gbc.emerge
2022-09-03 08:10:23,2022-September,Dr. G. B. Cross Memorial Hospital,1,5,0.046953846,gbc.emerge
2022-09-03 14:38:36,2022-September,Dr. G. B. Cross Memorial Hospital,3,18,0.182192311,gbc.emerge
2022-09-03 17:25:27,2022-September,Dr. G. B. Cross Memorial Hospital,2,12,0.121576928,gbc.emerge
2022-09-03 23:19:29,2022-September,Dr. G. B. Cross Memorial Hospital,1,7,0.073115379,gbc.emerge
2022-09-04 01:44:03,2022-September,Dr. G. B. Cross Memorial Hospital,1,2,0.018153848,gbc.emerge
2022-09-04 21:21:26,2022-September,Dr. G. B. Cross Memorial Hospital,3,18,0.183230758,gbc.emerge
2022-09-04 22:09:36,2022-September,Dr. G. B. Cross Memorial Hospital,3,18,0.183230758,gbc.emerge
2022-09-05 03:25:19,2022-September,Dr. G. B. Cross Memorial Hospital,3,18,0.183230758,gbc.emerge
2022-09-05 03:29:18,2022-September,Dr. G. B. Cross Memorial Hospital,1,7,0.069230773,gbc.emerge
2022-09-05 07:08:12,2022-September,Dr. G. B. Cross Memorial Hospital,1,5,0.050461542,gbc.emerge
2022-09-05 15:02:43,2022-September,Dr. G. B. Cross Memorial Hospital,2,13,0.126076922,gbc.emerge
2022-09-05 21:10:27,2022-September,Dr. G. B. Cross Memorial Hospital,2,15,0.145076931,gbc.emerge
2022-09-05 21:32:57,2022-September,Dr. G. B. Cross Memorial Hospital,3,21,0.205076918,gbc.emerge
2022-09-07 06:30:38,2022-September,Dr. G. B. Cross Memorial Hospital,1,7,0.066153847,gbc.emerge
2022-09-07 06:30:54,2022-September,Dr. G. B. Cross Memorial Hospital,1,4,0.036153845,gbc.emerge
2022-09-07 11:12:32,2022-September,Dr. G. B. Cross Memorial Hospital,3,23,0.225676939,gbc.emerge
2022-09-07 22:30:18,2022-September,Dr. G. B. Cross Memorial Hospital,3,21,0.207676932,gbc.emerge
2022-09-08 04:08:06,2022-September,Dr. G. B. Cross Memorial Hospital,3,21,0.21216923,gbc.emerge
2022-09-08 15:47:33,2022-September,Dr. G. B. Cross Memorial Hospital,3,23,0.230369225,gbc.emerge
2022-09-08 21:31:09,2022-September,Dr. G. B. Cross Memorial Hospital,2,14,0.142569229,gbc.emerge
2022-09-09 01:48:16,2022-September,Dr. G. B. Cross Memorial Hospital,1,5,0.052307691,gbc.emerge
2022-09-09 12:15:09,2022-September,Dr. G. B. Cross Memorial Hospital,3,17,0.167230785,gbc.emerge
2022-09-09 14:08:25,2022-September,Dr. G. B. Cross Memorial Hospital,2,15,0.151769236,gbc.emerge
2022-09-09 21:34:05,2022-September,Dr. G. B. Cross Memorial Hospital,2,9,0.09361539,gbc.emerge
2022-09-10 00:42:09,2022-September,Dr. G. B. Cross Memorial Hospital,2,9,0.087269232,gbc.emerge
2022-09-10 07:48:26,2022-September,Dr. G. B. Cross Memorial Hospital,2,9,0.088115387,gbc.emerge
2022-09-10 12:04:52,2022-September,Dr. G. B. Cross Memorial Hospital,3,17,0.170384616,gbc.emerge
2022-09-10 15:28:13,2022-September,Dr. G. B. Cross Memorial Hospital,3,23,0.227638468,gbc.emerge
2022-09-10 20:28:17,2022-September,Dr. G. B. Cross Memorial Hospital,5,37,0.372330785,gbc.emerge
2022-09-11 15:51:58,2022-September,Dr. G. B. Cross Memorial Hospital,4,29,0.29302308,gbc.emerge
2022-09-11 20:11:17,2022-September,Dr. G. B. Cross Memorial Hospital,3,21,0.214715391,gbc.emerge
2022-09-11 22:03:56,2022-September,Dr. G. B. Cross Memorial Hospital,2,15,0.153076932,gbc.emerge
2022-09-12 03:14:28,2022-September,Dr. G. B. Cross Memorial Hospital,1,6,0.062461544,gbc.emerge
2022-09-12 07:05:29,2022-September,Dr. G. B. Cross Memorial Hospital,1,6,0.059307694,gbc.emerge
2022-09-12 11:14:39,2022-September,Dr. G. B. Cross Memorial Hospital,1,8,0.075076923,gbc.emerge
2022-09-12 15:06:45,2022-September,Dr. G. B. Cross Memorial Hospital,2,13,0.126076922,gbc.emerge
2022-09-12 21:19:45,2022-September,Dr. G. B. Cross Memorial Hospital,2,13,0.133615375,gbc.emerge
2022-09-13 02:29:03,2022-September,Dr. G. B. Cross Memorial Hospital,2,9,0.092461541,gbc.emerge
2022-09-13 06:25:08,2022-September,Dr. G. B. Cross Memorial Hospital,2,10,0.104461536,gbc.emerge
2022-09-13 23:51:14,2022-September,Dr. G. B. Cross Memorial Hospital,3,21,0.20836924,gbc.emerge
2022-09-14 04:53:37,2022-September,Dr. G. B. Cross Memorial Hospital,3,20,0.199676931,gbc.emerge
2022-09-14 11:50:20,2022-September,Dr. G. B. Cross Memorial Hospital,4,29,0.293292314,gbc.emerge
2022-09-14 13:13:00,2022-September,Dr. G. B. Cross Memorial Hospital,4,29,0.293292314,gbc.emerge
2022-09-14 15:40:16,2022-September,Dr. G. B. Cross Memorial Hospital,5,35,0.34619233,gbc.emerge
2022-09-14 22:28:16,2022-September,Dr. G. B. Cross Memorial Hospital,3,23,0.232830778,gbc.emerge
2022-09-15 01:55:59,2022-September,Dr. G. B. Cross Memorial Hospital,3,21,0.211676925,gbc.emerge
2022-09-15 12:21:11,2022-September,Dr. G. B. Cross Memorial Hospital,5,40,0.403338462,gbc.emerge
2022-09-15 16:08:00,2022-September,Dr. G. B. Cross Memorial Hospital,3,17,0.173530772,gbc.emerge
2022-09-15 23:24:32,2022-September,Dr. G. B. Cross Memorial Hospital,2,16,0.155161545,gbc.emerge
2022-09-16 11:08:07,2022-September,Dr. G. B. Cross Memorial Hospital,3,21,0.211423069,gbc.emerge
2022-09-16 13:38:16,2022-September,Dr. G. B. Cross Memorial Hospital,3,23,0.226769224,gbc.emerge
2022-09-18 08:30:24,2022-September,Dr. G. B. Cross Memorial Hospital,4,33,0.325123101,gbc.emerge
2022-09-18 13:40:28,2022-September,Dr. G. B. Cross Memorial Hospital,5,35,0.351276934,gbc.emerge
2022-09-19 05:51:49,2022-September,Dr. G. B. Cross Memorial Hospital,5,51,0.510892272,gbc.emerge
2022-09-19 06:46:47,2022-September,Dr. G. B. Cross Memorial Hospital,5,51,0.510892272,gbc.emerge
2022-09-19 09:40:12,2022-September,Dr. G. B. Cross Memorial Hospital,5,36,0.358030766,gbc.emerge
2022-09-19 15:11:07,2022-September,Dr. G. B. Cross Memorial Hospital,4,30,0.301092297,gbc.emerge
2022-09-19 19:21:25,2022-September,Dr. G. B. Cross Memorial Hospital,4,29,0.285476923,gbc.emerge
2022-09-20 00:34:20,2022-September,Dr. G. B. Cross Memorial Hospital,4,31,0.311476946,gbc.emerge
2022-09-20 15:58:26,2022-September,Dr. G. B. Cross Memorial Hospital,4,30,0.301092297,gbc.emerge
2022-09-21 07:43:33,2022-September,Dr. G. B. Cross Memorial Hospital,2,14,0.135361537,gbc.emerge
2022-09-21 11:00:44,2022-September,Dr. G. B. Cross Memorial Hospital,3,17,0.165823057,gbc.emerge
2022-09-21 14:58:31,2022-September,Dr. G. B. Cross Memorial Hospital,2,15,0.151723087,gbc.emerge
2022-09-21 18:25:23,2022-September,Dr. G. B. Cross Memorial Hospital,2,14,0.139415383,gbc.emerge
2022-09-21 21:51:03,2022-September,Dr. G. B. Cross Memorial Hospital,4,33,0.334230781,gbc.emerge
2022-09-22 09:09:54,2022-September,Dr. G. B. Cross Memorial Hospital,3,24,0.23759231,gbc.emerge
2022-09-22 13:44:08,2022-September,Dr. G. B. Cross Memorial Hospital,3,20,0.202630773,gbc.emerge
2022-09-23 00:32:48,2022-September,Dr. G. B. Cross Memorial Hospital,2,16,0.160169244,gbc.emerge
2022-09-23 08:54:51,2022-September,Dr. G. B. Cross Memorial Hospital,3,23,0.226923063,gbc.emerge
2022-09-23 13:02:35,2022-September,Dr. G. B. Cross Memorial Hospital,4,32,0.318884611,gbc.emerge
2022-09-24 10:05:21,2022-September,Dr. G. B. Cross Memorial Hospital,3,23,0.22961539,gbc.emerge
2022-09-24 15:39:35,2022-September,Dr. G. B. Cross Memorial Hospital,5,39,0.385538489,gbc.emerge
2022-09-24 18:07:28,2022-September,Dr. G. B. Cross Memorial Hospital,4,33,0.327476919,gbc.emerge
2022-09-25 08:41:01,2022-September,Dr. G. B. Cross Memorial Hospital,5,36,0.363284618,gbc.emerge
2022-09-25 14:28:59,2022-September,Dr. G. B. Cross Memorial Hospital,5,35,0.345092326,gbc.emerge
2022-09-25 23:47:54,2022-September,Dr. G. B. Cross Memorial Hospital,5,46,0.456438482,gbc.emerge
2022-09-26 08:06:44,2022-September,Dr. G. B. Cross Memorial Hospital,5,38,0.380769283,gbc.emerge
2022-09-26 23:47:12,2022-September,Dr. G. B. Cross Memorial Hospital,5,48,0.478430748,gbc.emerge
2022-09-27 01:25:12,2022-September,Dr. G. B. Cross Memorial Hospital,5,35,0.350423098,gbc.emerge
2022-09-27 04:20:05,2022-September,Dr. G. B. Cross Memorial Hospital,5,35,0.350269228,gbc.emerge
2022-09-27 07:13:05,2022-September,Dr. G. B. Cross Memorial Hospital,5,37,0.368269235,gbc.emerge
2022-09-27 08:02:18,2022-September,Dr. G. B. Cross Memorial Hospital,5,34,0.344269216,gbc.emerge
2022-09-27 13:34:21,2022-September,Dr. G. B. Cross Memorial Hospital,5,37,0.368038476,gbc.emerge
2022-09-27 23:43:27,2022-September,Dr. G. B. Cross Memorial Hospital,5,43,0.428230792,gbc.emerge
2022-09-28 08:10:57,2022-September,Dr. G. B. Cross Memorial Hospital,5,36,0.358923107,gbc.emerge
2022-09-28 15:15:31,2022-September,Dr. G. B. Cross Memorial Hospital,3,22,0.221876919,gbc.emerge
2022-09-28 21:21:28,2022-September,Dr. G. B. Cross Memorial Hospital,4,28,0.284284592,gbc.emerge
2022-09-29 10:27:10,2022-September,Dr. G. B. Cross Memorial Hospital,4,32,0.319746166,gbc.emerge
2022-09-30 00:56:57,2022-September,Dr. G. B. Cross Memorial Hospital,5,42,0.421730757,gbc.emerge
2022-09-30 04:06:58,2022-September,Dr. G. B. Cross Memorial Hospital,5,45,0.449192315,gbc.emerge
2022-09-30 10:05:31,2022-September,Dr. G. B. Cross Memorial Hospital,5,44,0.437400013,gbc.emerge
2022-09-30 21:41:26,2022-September,Dr. G. B. Cross Memorial Hospital,4,27,0.272984624,gbc.emerge
2022-09-30 23:46:59,2022-September,Dr. G. B. Cross Memorial Hospital,4,30,0.304923087,gbc.emerge
2022-10-01 13:26:42,2022-October,Dr. G. B. Cross Memorial Hospital,4,30,0.303130746,gbc.emerge
2022-10-01 18:38:26,2022-October,Dr. G. B. Cross Memorial Hospital,3,23,0.225530773,gbc.emerge
2022-10-01 22:18:27,2022-October,Dr. G. B. Cross Memorial Hospital,4,31,0.306169242,gbc.emerge
2022-10-02 15:01:09,2022-October,Dr. G. B. Cross Memorial Hospital,5,42,0.418938488,gbc.emerge
2022-10-02 20:35:58,2022-October,Dr. G. B. Cross Memorial Hospital,4,29,0.286323071,gbc.emerge
2022-10-03 09:15:03,2022-October,Dr. G. B. Cross Memorial Hospital,4,30,0.304938465,gbc.emerge
2022-10-03 15:38:56,2022-October,Dr. G. B. Cross Memorial Hospital,3,21,0.209938452,gbc.emerge
2022-10-04 02:16:01,2022-October,Dr. G. B. Cross Memorial Hospital,3,25,0.254015356,gbc.emerge
2022-10-04 05:38:43,2022-October,Dr. G. B. Cross Memorial Hospital,4,29,0.293615371,gbc.emerge
2022-10-04 08:24:54,2022-October,Dr. G. B. Cross Memorial Hospital,5,34,0.338923097,gbc.emerge
2022-10-04 13:33:59,2022-October,Dr. G. B. Cross Memorial Hospital,4,31,0.313792318,gbc.emerge
2022-10-04 21:54:02,2022-October,Dr. G. B. Cross Memorial Hospital,5,42,0.424930751,gbc.emerge
2022-10-05 03:34:13,2022-October,Dr. G. B. Cross Memorial Hospital,5,41,0.413084596,gbc.emerge
2022-10-05 04:52:10,2022-October,Dr. G. B. Cross Memorial Hospital,5,44,0.444892317,gbc.emerge
2022-10-05 14:10:31,2022-October,Dr. G. B. Cross Memorial Hospital,5,50,0.501892328,gbc.emerge
2022-10-06 09:33:53,2022-October,Dr. G. B. Cross Memorial Hospital,5,37,0.373692334,gbc.emerge
2022-10-06 18:43:29,2022-October,Dr. G. B. Cross Memorial Hospital,5,34,0.340576947,gbc.emerge
2022-10-07 00:10:00,2022-October,Dr. G. B. Cross Memorial Hospital,5,34,0.340384603,gbc.emerge
2022-10-07 17:31:46,2022-October,Dr. G. B. Cross Memorial Hospital,5,41,0.407738447,gbc.emerge
2022-10-08 01:05:01,2022-October,Dr. G. B. Cross Memorial Hospital,5,39,0.387730747,gbc.emerge
2022-10-09 11:57:46,2022-October,Dr. G. B. Cross Memorial Hospital,3,24,0.241769239,gbc.emerge
2022-10-09 22:55:51,2022-October,Dr. G. B. Cross Memorial Hospital,3,25,0.250769228,gbc.emerge
2022-10-10 08:51:00,2022-October,Dr. G. B. Cross Memorial Hospital,3,25,0.250769228,gbc.emerge
2022-10-10 14:17:34,2022-October,Dr. G. B. Cross Memorial Hospital,4,32,0.323538482,gbc.emerge
2022-10-11 15:00:09,2022-October,Dr. G. B. Cross Memorial Hospital,4,30,0.296800017,gbc.emerge
2022-10-12 15:01:18,2022-October,Dr. G. B. Cross Memorial Hospital,5,37,0.372438461,gbc.emerge
2022-10-12 18:40:24,2022-October,Dr. G. B. Cross Memorial Hospital,5,42,0.423900038,gbc.emerge
2022-10-13 00:23:24,2022-October,Dr. G. B. Cross Memorial Hospital,5,41,0.407046169,gbc.emerge
2022-10-13 03:27:53,2022-October,Dr. G. B. Cross Memorial Hospital,5,40,0.402384639,gbc.emerge
2022-10-13 07:19:26,2022-October,Dr. G. B. Cross Memorial Hospital,5,39,0.393538475,gbc.emerge
2022-10-13 15:57:01,2022-October,Dr. G. B. Cross Memorial Hospital,5,35,0.348230779,gbc.emerge
2022-10-14 02:45:11,2022-October,Dr. G. B. Cross Memorial Hospital,4,29,0.286276907,gbc.emerge
2022-10-14 14:17:53,2022-October,Dr. G. B. Cross Memorial Hospital,4,29,0.292430758,gbc.emerge
2022-10-14 20:16:13,2022-October,Dr. G. B. Cross Memorial Hospital,4,27,0.265930772,gbc.emerge
2022-10-16 14:10:11,2022-October,Dr. G. B. Cross Memorial Hospital,5,39,0.385776937,gbc.emerge
2022-10-16 21:21:03,2022-October,Dr. G. B. Cross Memorial Hospital,3,21,0.206769243,gbc.emerge
2022-10-17 08:14:47,2022-October,Dr. G. B. Cross Memorial Hospital,3,19,0.190461546,gbc.emerge
2022-10-17 08:15:17,2022-October,Dr. G. B. Cross Memorial Hospital,3,19,0.190461546,gbc.emerge
2022-10-17 14:14:27,2022-October,Dr. G. B. Cross Memorial Hospital,4,28,0.282384604,gbc.emerge
2022-10-18 07:04:31,2022-October,Dr. G. B. Cross Memorial Hospital,4,30,0.297769219,gbc.emerge
2022-10-18 20:03:23,2022-October,Dr. G. B. Cross Memorial Hospital,5,35,0.346430779,gbc.emerge
2022-10-18 20:41:34,2022-October,Dr. G. B. Cross Memorial Hospital,5,35,0.346430779,gbc.emerge
2022-10-19 04:32:14,2022-October,Dr. G. B. Cross Memorial Hospital,4,32,0.324930757,gbc.emerge
2022-10-19 18:02:25,2022-October,Dr. G. B. Cross Memorial Hospital,4,31,0.308076948,gbc.emerge
2022-10-20 00:10:10,2022-October,Dr. G. B. Cross Memorial Hospital,5,34,0.338038445,gbc.emerge
2022-10-20 10:04:43,2022-October,Dr. G. B. Cross Memorial Hospital,5,37,0.368076921,gbc.emerge
2022-10-20 13:06:26,2022-October,Dr. G. B. Cross Memorial Hospital,5,34,0.335576922,gbc.emerge
2022-10-20 17:26:51,2022-October,Dr. G. B. Cross Memorial Hospital,5,40,0.399884611,gbc.emerge
2022-10-21 10:01:28,2022-October,Dr. G. B. Cross Memorial Hospital,5,51,0.506538451,gbc.emerge
2022-10-21 13:27:30,2022-October,Dr. G. B. Cross Memorial Hospital,5,34,0.34107697,gbc.emerge
2022-10-22 07:54:30,2022-October,Dr. G. B. Cross Memorial Hospital,4,32,0.321576923,gbc.emerge
2022-10-22 08:41:34,2022-October,Dr. G. B. Cross Memorial Hospital,5,36,0.356576949,gbc.emerge
2022-10-22 16:23:35,2022-October,Dr. G. B. Cross Memorial Hospital,4,28,0.277269244,gbc.emerge
2022-10-23 09:13:57,2022-October,Dr. G. B. Cross Memorial Hospital,4,28,0.276230782,gbc.emerge
2022-10-23 16:10:48,2022-October,Dr. G. B. Cross Memorial Hospital,4,29,0.28707692,gbc.emerge
2022-10-23 22:49:01,2022-October,Dr. G. B. Cross Memorial Hospital,5,39,0.38838464,gbc.emerge
2022-10-24 02:36:33,2022-October,Dr. G. B. Cross Memorial Hospital,5,40,0.402230769,gbc.emerge
2022-10-24 05:38:48,2022-October,Dr. G. B. Cross Memorial Hospital,5,36,0.356076926,gbc.emerge
2022-10-24 09:24:06,2022-October,Dr. G. B. Cross Memorial Hospital,5,37,0.372384638,gbc.emerge
2022-10-24 15:13:06,2022-October,Dr. G. B. Cross Memorial Hospital,5,39,0.393284619,gbc.emerge
2022-10-25 18:49:55,2022-October,Dr. G. B. Cross Memorial Hospital,5,42,0.415384591,gbc.emerge
2022-10-25 20:18:30,2022-October,Dr. G. B. Cross Memorial Hospital,5,38,0.376230776,gbc.emerge
2022-10-26 09:23:00,2022-October,Dr. G. B. Cross Memorial Hospital,5,39,0.385246158,gbc.emerge
2022-10-26 16:31:31,2022-October,Dr. G. B. Cross Memorial Hospital,4,29,0.292999983,gbc.emerge
2022-10-26 17:30:41,2022-October,Dr. G. B. Cross Memorial Hospital,5,37,0.367600024,gbc.emerge
2022-10-26 21:48:17,2022-October,Dr. G. B. Cross Memorial Hospital,5,39,0.385446161,gbc.emerge
2022-10-27 08:05:55,2022-October,Dr. G. B. Cross Memorial Hospital,4,31,0.312930763,gbc.emerge
2022-10-27 11:19:26,2022-October,Dr. G. B. Cross Memorial Hospital,5,44,0.443692327,gbc.emerge
2022-10-28 10:15:29,2022-October,Dr. G. B. Cross Memorial Hospital,5,49,0.488046199,gbc.emerge
2022-10-30 21:44:24,2022-October,Dr. G. B. Cross Memorial Hospital,5,37,0.366638452,gbc.emerge
2022-10-31 11:05:30,2022-October,Dr. G. B. Cross Memorial Hospital,5,42,0.421830773,gbc.emerge
2022-10-31 16:00:11,2022-October,Dr. G. B. Cross Memorial Hospital,5,52,0.522599995,gbc.emerge
2022-10-31 23:43:55,2022-October,Dr. G. B. Cross Memorial Hospital,5,44,0.439330786,gbc.emerge
2022-11-01 03:45:46,2022-November,Dr. G. B. Cross Memorial Hospital,4,31,0.313430756,gbc.emerge
2022-11-01 09:01:45,2022-November,Dr. G. B. Cross Memorial Hospital,5,35,0.349738479,gbc.emerge
2022-11-01 14:49:06,2022-November,Dr. G. B. Cross Memorial Hospital,4,30,0.302976906,gbc.emerge
2022-11-01 23:48:13,2022-November,Dr. G. B. Cross Memorial Hospital,4,27,0.26616925,gbc.emerge
2022-11-02 03:23:48,2022-November,Dr. G. B. Cross Memorial Hospital,4,27,0.270669252,gbc.emerge
2022-11-02 08:40:42,2022-November,Dr. G. B. Cross Memorial Hospital,4,27,0.26632306,gbc.emerge
2022-11-02 13:40:24,2022-November,Dr. G. B. Cross Memorial Hospital,5,34,0.338630795,gbc.emerge
2022-11-02 16:57:01,2022-November,Dr. G. B. Cross Memorial Hospital,4,27,0.26752308,gbc.emerge
2022-11-02 23:01:23,2022-November,Dr. G. B. Cross Memorial Hospital,2,15,0.153715387,gbc.emerge
2022-11-03 02:51:02,2022-November,Dr. G. B. Cross Memorial Hospital,3,23,0.23202309,gbc.emerge
2022-11-03 09:06:31,2022-November,Dr. G. B. Cross Memorial Hospital,3,23,0.226176918,gbc.emerge
2022-11-03 12:48:28,2022-November,Dr. G. B. Cross Memorial Hospital,3,23,0.226330802,gbc.emerge
2022-11-03 22:24:52,2022-November,Dr. G. B. Cross Memorial Hospital,5,40,0.397138447,gbc.emerge
2022-11-04 09:17:45,2022-November,Dr. G. B. Cross Memorial Hospital,5,34,0.336784601,gbc.emerge
2022-11-04 16:08:30,2022-November,Dr. G. B. Cross Memorial Hospital,3,19,0.191030771,gbc.emerge
2022-11-05 21:44:18,2022-November,Dr. G. B. Cross Memorial Hospital,4,26,0.261230767,gbc.emerge
2022-11-06 20:31:25,2022-November,Dr. G. B. Cross Memorial Hospital,4,30,0.304384619,gbc.emerge
2022-11-07 11:19:25,2022-November,Dr. G. B. Cross Memorial Hospital,4,30,0.301184624,gbc.emerge
2022-11-07 23:09:55,2022-November,Dr. G. B. Cross Memorial Hospital,4,32,0.319799989,gbc.emerge
